time,sensor1,sensor2,sensor3,sensor4,true
1679666136,38.985194,38.985228,38.985192,38.985168,38.98523374
1679666137,38.985186,38.98522,38.985185,38.985159,38.98522439
1679666138,38.985177,38.985213,38.985176,38.985149,38.98521504
1679666139,38.985169,38.985206,38.98517,38.98514,38.98520569
1679666140,38.98516,38.985198,38.98516,38.98513,38.98519634
1679666141,38.98515,38.98519,38.985151,38.98512,38.98518699
1679666142,38.98514,38.985181,38.985141,38.98511,38.98517764
1679666143,38.985129,38.98517,38.985131,38.985101,38.98516829
1679666144,38.98512,38.985161,38.98512,38.985093,38.98515894
1679666146,38.985113,38.985145,38.985103,38.985075,38.98514024
1679666147,38.985097,38.985136,38.985093,38.985067,38.98513089
1679666148,38.985088,38.985126,38.985085,38.985058,38.98512154
1679666149,38.98508,38.985118,38.985078,38.985049,38.98511219
1679666150,38.985071,38.98511,38.98507,38.985039,38.98510284
1679666151,38.985061,38.985103,38.98506,38.98503,38.98509349
1679666152,38.985054,38.985091,38.985052,38.98502,38.98508415
1679666153,38.985045,38.985085,38.985042,38.985012,38.9850748
1679666154,38.985035,38.98508,38.985035,38.985004,38.98506545
1679666155,38.985026,38.985073,38.98503,38.984996,38.9850561
1679666156,38.985016,38.985068,38.985023,38.984993,38.98504675
1679666157,38.985007,38.98506,38.985015,38.984994,38.9850374
1679666158,38.984998,38.985055,38.985013,38.985005,38.98502805
1679666159,38.984993,38.98505,38.985017,38.985014,38.9850187
1679666160,38.984993,38.985042,38.985021,38.985024,38.98500935
1679666161,38.984998,38.985033,38.985028,38.985033,38.985
1679666162,38.985007,38.98503,38.985035,38.985042,38.985
1679666164,38.985016,38.985026,38.98505,38.985058,38.98501878
1679666165,38.985034,38.985033,38.985056,38.985067,38.98502817
1679666166,38.985042,38.98504,38.985063,38.985077,38.98503756
1679666167,38.985053,38.985046,38.98507,38.985088,38.98504695
1679666168,38.985063,38.985048,38.985078,38.985098,38.98505634
1679666169,38.985074,38.985055,38.985087,38.985109,38.98506573
1679666170,38.985085,38.98506,38.985093,38.985118,38.98507512
1679666171,38.985098,38.985065,38.985101,38.985128,38.98508451
1679666172,38.985112,38.985068,38.98511,38.985139,38.9850939
1679666173,38.985123,38.985073,38.98512,38.985149,38.98510329
1679666174,38.985133,38.98508,38.98513,38.98516,38.98511268
1679666175,38.985148,38.985085,38.985138,38.985171,38.98512207
1679666176,38.985158,38.985093,38.985146,38.985181,38.98513146
1679666177,38.985169,38.9851,38.985153,38.98519,38.98514085
1679666178,38.985184,38.985111,38.985163,38.985201,38.98515024
1679666179,38.985193,38.985122,38.98517,38.985213,38.98515963
1679666180,38.985201,38.985125,38.985178,38.985225,38.98516902
1679666182,38.98521,38.985138,38.985195,38.985249,38.9851878
1679666183,38.985229,38.985148,38.985203,38.985259,38.9851972
1679666184,38.985239,38.985158,38.985213,38.985268,38.98520659
1679666185,38.985247,38.98517,38.985221,38.985279,38.98521598
1679666186,38.985253,38.985185,38.985233,38.98529,38.98522537
1679666187,38.985259,38.9852,38.985243,38.985302,38.98523476
1679666188,38.985267,38.985211,38.985253,38.985314,38.98524415
1679666189,38.985275,38.985221,38.985263,38.985323,38.98525354
1679666190,38.985282,38.985231,38.985272,38.985333,38.98526293
1679666191,38.98529,38.985243,38.985283,38.985344,38.98527232
1679666192,38.985297,38.985255,38.985296,38.985353,38.98528171
1679666193,38.985307,38.98527,38.985307,38.985362,38.9852911
1679666194,38.98532,38.985283,38.985318,38.985371,38.98530049
1679666195,38.985333,38.985298,38.985328,38.985379,38.98530988
1679666196,38.985345,38.985308,38.985338,38.985388,38.98531927
1679666197,38.985355,38.985318,38.985347,38.985396,38.98532866
1679666198,38.985364,38.985327,38.985355,38.985406,38.98533805
1679666200,38.985376,38.985348,38.985377,38.985427,38.98535683
1679666201,38.9854,38.985353,38.985388,38.985437,38.98536622
1679666202,38.985412,38.98536,38.9854,38.985447,38.98537561
1679666203,38.985424,38.985368,38.98541,38.985455,38.985385
1679666204,38.985435,38.985377,38.98542,38.985464,38.98539439
1679666205,38.985444,38.985383,38.985428,38.985473,38.98540378
1679666206,38.98545,38.985393,38.985435,38.985481,38.98541317
1679666207,38.985456,38.985403,38.985443,38.985489,38.98542256
1679666208,38.985464,38.985413,38.985452,38.985499,38.98543195
1679666209,38.985473,38.985422,38.985458,38.985507,38.98544134
1679666210,38.985481,38.98543,38.985468,38.985517,38.98545073
1679666211,38.985488,38.985438,38.985478,38.985526,38.98546012
1679666212,38.985494,38.985445,38.985488,38.985536,38.98546951
1679666213,38.985502,38.985448,38.9855,38.985545,38.9854789
1679666214,38.985511,38.985455,38.985508,38.985552,38.98548829
1679666215,38.98552,38.985465,38.985518,38.98556,38.98549768
1679666216,38.985527,38.985472,38.985525,38.985568,38.98550707
1679666218,38.985535,38.985488,38.985543,38.985585,38.98552585
1679666219,38.985554,38.985497,38.98555,38.985593,38.98553524
1679666220,38.985563,38.985503,38.985557,38.985602,38.98554463
1679666221,38.985573,38.98551,38.985565,38.98561,38.98555402
1679666222,38.985581,38.985518,38.985575,38.985618,38.98556341
1679666223,38.98559,38.985532,38.985582,38.985626,38.9855728
1679666224,38.985601,38.985545,38.98559,38.985637,38.9855822
1679666225,38.98561,38.985553,38.9856,38.985646,38.98559159
1679666226,38.985621,38.98556,38.985612,38.985654,38.98560098
1679666227,38.985632,38.98557,38.985622,38.985662,38.98561037
1679666228,38.985641,38.985577,38.985633,38.985671,38.98561976
1679666229,38.98565,38.985585,38.985643,38.98568,38.98562915
1679666230,38.985662,38.985593,38.985653,38.985687,38.98563854
1679666231,38.985672,38.985605,38.985663,38.985694,38.98564793
1679666232,38.985683,38.985617,38.985672,38.985702,38.98565732
1679666233,38.985694,38.985628,38.985683,38.98571,38.98566671
1679666234,38.985703,38.985645,38.985693,38.985717,38.9856761
1679666236,38.985709,38.985663,38.98571,38.985731,38.98569488
1679666237,38.985724,38.985673,38.985718,38.985737,38.98570427
1679666238,38.985731,38.985685,38.985727,38.985742,38.98571366
1679666239,38.985741,38.985695,38.985733,38.985749,38.98572305
1679666240,38.985745,38.985705,38.98574,38.985756,38.98573244
1679666241,38.98575,38.985715,38.985747,38.985762,38.98574183
1679666242,38.985756,38.985722,38.985755,38.985767,38.98575122
1679666243,38.985763,38.985728,38.985763,38.985771,38.98576061
1679666244,38.985769,38.985735,38.985768,38.985776,38.98577
1679666245,38.985777,38.985743,38.985773,38.98578,38.98577
1679666246,38.98578,38.985753,38.985778,38.985784,38.9857753
1679666247,38.985783,38.985765,38.985783,38.985788,38.98578061
1679666248,38.985788,38.985775,38.985787,38.98579,38.98578591
1679666249,38.98579,38.985783,38.985792,38.985794,38.98579121
1679666250,38.985793,38.98579,38.985797,38.985797,38.98579651
1679666251,38.985797,38.985797,38.9858,38.985799,38.98580182
1679666252,38.985802,38.9858,38.985803,38.9858,38.98580712
1679666254,38.985809,38.985808,38.985811,38.985804,38.98581772
1679666255,38.985818,38.985808,38.985813,38.985805,38.98582303
1679666256,38.98582,38.98581,38.985815,38.985806,38.98582833
1679666257,38.985821,38.985811,38.985817,38.985808,38.98583363
1679666258,38.985823,38.985813,38.985815,38.985809,38.98583893
1679666259,38.985827,38.985811,38.985817,38.985811,38.98584424
1679666260,38.985831,38.985813,38.98582,38.985813,38.98584954
1679666261,38.985834,38.985815,38.985821,38.985816,38.98585484
1679666262,38.985837,38.985815,38.985825,38.98582,38.98586014
1679666263,38.985842,38.985815,38.985827,38.985823,38.98586545
1679666264,38.985848,38.985815,38.98583,38.985825,38.98587075
1679666265,38.985854,38.985818,38.985831,38.985826,38.98587605
1679666266,38.985858,38.98582,38.985836,38.985828,38.98588135
1679666267,38.98586,38.985818,38.985838,38.98583,38.98588666
1679666268,38.98586,38.985818,38.98584,38.985832,38.98589196
1679666269,38.985862,38.985821,38.985843,38.985835,38.98589726
1679666270,38.985865,38.985821,38.985846,38.985837,38.98590256
1679666272,38.985867,38.985823,38.985853,38.985839,38.98591317
1679666273,38.985871,38.985828,38.985854,38.985841,38.98591847
1679666274,38.985872,38.985834,38.985858,38.985843,38.98592377
1679666275,38.985874,38.985838,38.985859,38.985846,38.98592908
1679666276,38.985877,38.985844,38.985861,38.98585,38.98593438
1679666277,38.985878,38.985846,38.985865,38.985853,38.98593968
1679666278,38.98588,38.985853,38.985868,38.985856,38.98594498
1679666279,38.985881,38.985854,38.985869,38.985857,38.98595029
1679666280,38.985883,38.985856,38.985873,38.985859,38.98595559
1679666281,38.985884,38.985861,38.985873,38.985861,38.98596089
1679666282,38.985886,38.985868,38.985875,38.985863,38.98596619
1679666283,38.985889,38.985869,38.985876,38.985866,38.9859715
1679666284,38.985894,38.985869,38.985878,38.985867,38.9859768
1679666285,38.985898,38.985869,38.985881,38.985868,38.9859768
1679666286,38.985901,38.985871,38.985882,38.985867,38.98596741
1679666287,38.985903,38.985874,38.985882,38.985864,38.98595802
1679666288,38.985905,38.985874,38.985881,38.985858,38.98594862
1679666290,38.985906,38.985871,38.985874,38.985848,38.98592984
1679666291,38.985896,38.985868,38.985871,38.985845,38.98592045
1679666292,38.985891,38.985864,38.985871,38.985844,38.98591105
1679666293,38.985887,38.985863,38.985869,38.985842,38.98590166
1679666294,38.985884,38.985864,38.985868,38.985839,38.98589227
1679666295,38.985883,38.985863,38.985864,38.985834,38.98588288
1679666296,38.98588,38.985863,38.985861,38.985827,38.98587348
1679666297,38.985877,38.985857,38.985856,38.985821,38.98586409
1679666298,38.98587,38.985854,38.985851,38.985814,38.9858547
1679666299,38.985866,38.985847,38.985847,38.985808,38.98584531
1679666300,38.98586,38.985839,38.985842,38.985801,38.98583592
1679666301,38.98585,38.985836,38.985836,38.985795,38.98582652
1679666302,38.985845,38.985832,38.985831,38.985786,38.98581713
1679666303,38.985838,38.985827,38.985826,38.985779,38.98580774
1679666304,38.985828,38.985824,38.985814,38.985769,38.98579835
1679666305,38.985821,38.985819,38.985802,38.985761,38.98578895
1679666306,38.985812,38.985811,38.985789,38.985752,38.98577956
1679666308,38.985801,38.98579,38.985765,38.985734,38.98576078
1679666309,38.985776,38.985779,38.985755,38.985723,38.98575138
1679666310,38.985764,38.985769,38.985745,38.985715,38.98574199
1679666311,38.985753,38.985759,38.985735,38.985706,38.9857326
1679666312,38.985745,38.985749,38.98573,38.985697,38.98572321
1679666313,38.985736,38.985739,38.985722,38.985688,38.98571382
1679666314,38.98573,38.98573,38.985712,38.985678,38.98570442
1679666315,38.985723,38.985722,38.985702,38.985669,38.98569503
1679666316,38.985713,38.98571,38.985694,38.985659,38.98568564
1679666317,38.985701,38.985699,38.985685,38.98565,38.98567625
1679666318,38.98569,38.985694,38.985675,38.985642,38.98566685
1679666319,38.985678,38.98568,38.985664,38.985633,38.98565746
1679666320,38.985667,38.98567,38.985654,38.985624,38.98564807
1679666321,38.985656,38.985662,38.985644,38.985615,38.98563868
1679666322,38.985645,38.985652,38.985634,38.985605,38.98562928
1679666323,38.985637,38.985643,38.98562,38.985596,38.98561989
1679666324,38.985627,38.985635,38.985612,38.985588,38.9856105
1679666326,38.985615,38.985613,38.985595,38.985567,38.98559172
1679666327,38.985591,38.985605,38.985587,38.985556,38.98558232
1679666328,38.985582,38.985598,38.985578,38.985544,38.98557293
1679666329,38.985571,38.985593,38.985568,38.985533,38.98556354
1679666330,38.985562,38.985587,38.985558,38.985523,38.98555415
1679666331,38.985551,38.985578,38.98555,38.985512,38.98554475
1679666332,38.985542,38.985575,38.98554,38.985503,38.98553536
1679666333,38.985531,38.985573,38.98553,38.985495,38.98552597
1679666334,38.985524,38.985568,38.98552,38.985486,38.98551658
1679666335,38.985514,38.985565,38.985512,38.985477,38.98550718
1679666336,38.985505,38.985562,38.985502,38.98547,38.98549779
1679666337,38.985495,38.985556,38.985493,38.985461,38.9854884
1679666338,38.985483,38.985551,38.985485,38.985453,38.98547901
1679666339,38.985473,38.985548,38.985477,38.985444,38.98546962
1679666340,38.985461,38.985543,38.985467,38.985436,38.98546022
1679666341,38.985451,38.985538,38.985457,38.985428,38.98545083
1679666342,38.98544,38.985533,38.985447,38.985417,38.98544144
1679666344,38.98543,38.985516,38.985425,38.9854,38.98542265
1679666345,38.985409,38.985506,38.985415,38.985391,38.98541326
1679666346,38.9854,38.985495,38.985407,38.985382,38.98540387
1679666347,38.98539,38.985483,38.985395,38.985374,38.98539448
1679666348,38.985381,38.98547,38.985383,38.985365,38.98538508
1679666349,38.985375,38.985457,38.985373,38.985355,38.98537569
1679666350,38.985369,38.985443,38.985366,38.985346,38.9853663
1679666351,38.985361,38.98543,38.985356,38.985337,38.98535691
1679666352,38.985354,38.985416,38.985345,38.985327,38.98534752
1679666353,38.985346,38.985401,38.985335,38.985318,38.98533812
1679666354,38.985335,38.985391,38.985326,38.985307,38.98532873
1679666355,38.985326,38.98538,38.985317,38.985297,38.98531934
1679666356,38.985317,38.985375,38.985307,38.985288,38.98530995
1679666357,38.985311,38.985368,38.985296,38.98528,38.98530055
1679666358,38.985304,38.985358,38.985288,38.985272,38.98529116
1679666359,38.985298,38.985346,38.985276,38.985263,38.98528177
1679666360,38.98529,38.985342,38.985266,38.985254,38.98527238
1679666362,38.985282,38.98533,38.98525,38.985237,38.98525359
1679666363,38.985264,38.985323,38.985241,38.985228,38.9852442
1679666364,38.985255,38.98532,38.985231,38.985218,38.98523481
1679666365,38.985245,38.985313,38.985221,38.985209,38.98522542
1679666366,38.985231,38.985305,38.985212,38.985199,38.98521602
1679666367,38.985218,38.985298,38.9852,38.985189,38.98520663
1679666368,38.985204,38.985291,38.98519,38.985179,38.98519724
1679666369,38.985196,38.985285,38.985178,38.98517,38.98518785
1679666370,38.985189,38.985276,38.985168,38.98516,38.98517845
1679666371,38.985178,38.985268,38.98516,38.98515,38.98516906
1679666372,38.985168,38.985256,38.985151,38.98514,38.98515967
1679666373,38.985159,38.985248,38.985143,38.985131,38.98515028
1679666374,38.985146,38.985238,38.985135,38.985123,38.98514088
1679666375,38.985134,38.985229,38.985125,38.985112,38.98513149
1679666376,38.985123,38.985218,38.985114,38.985101,38.9851221
1679666377,38.985112,38.985209,38.985106,38.985091,38.98511271
1679666378,38.985104,38.985196,38.985098,38.985079,38.98510332
1679666380,38.985093,38.98517,38.985076,38.985057,38.98508453
1679666381,38.985072,38.985146,38.985066,38.985045,38.98507514
1679666382,38.98506,38.98512,38.985056,38.985034,38.98506575
1679666383,38.985049,38.985103,38.985044,38.985023,38.98505635
1679666384,38.985035,38.985094,38.985036,38.985015,38.98504696
1679666385,38.985027,38.985085,38.985026,38.985008,38.98503757
1679666386,38.985021,38.985073,38.985018,38.985,38.98502818
1679666387,38.985014,38.985059,38.985011,38.984993,38.98501878
1679666388,38.985006,38.985049,38.985005,38.984988,38.98500939
1679666389,38.985001,38.985044,38.984999,38.984986,38.985
1679666390,38.984997,38.985041,38.984996,38.984984,38.985
1679666391,38.984996,38.985033,38.984994,38.984985,38.98500228
1679666392,38.984997,38.985028,38.984994,38.984985,38.98500456
1679666393,38.984997,38.985029,38.984993,38.984988,38.98500684
1679666394,38.985,38.985028,38.984994,38.984991,38.98500911
1679666395,38.985007,38.985024,38.984998,38.984992,38.98501139
1679666396,38.98501,38.985024,38.984998,38.984995,38.98501367
1679666398,38.985012,38.985018,38.985003,38.985003,38.98501823
1679666399,38.985018,38.985021,38.985006,38.985009,38.98502051
1679666400,38.985021,38.985023,38.985006,38.985014,38.98502278
1679666401,38.985023,38.985023,38.985009,38.985017,38.98502506
1679666402,38.985025,38.985023,38.985016,38.985018,38.98502734
1679666403,38.985026,38.985021,38.985019,38.985021,38.98502962
1679666404,38.985027,38.985023,38.985021,38.985024,38.9850319
1679666405,38.985029,38.985028,38.985022,38.985024,38.98503418
1679666406,38.98503,38.985036,38.985029,38.985023,38.98503646
1679666407,38.985033,38.985039,38.985029,38.985024,38.98503873
1679666408,38.985036,38.985037,38.985032,38.985025,38.98504101
1679666409,38.985039,38.985044,38.985032,38.985025,38.98504329
1679666410,38.985042,38.985049,38.985034,38.985028,38.98504557
1679666411,38.985043,38.985061,38.985034,38.985031,38.98504785
1679666412,38.985042,38.985062,38.985034,38.985036,38.98505013
1679666413,38.985042,38.985069,38.985037,38.985039,38.98505241
1679666414,38.985044,38.985071,38.985037,38.985044,38.98505468
1679666416,38.985043,38.985069,38.985035,38.985058,38.98505924
1679666417,38.985047,38.985081,38.985039,38.985062,38.98506152
1679666418,38.985047,38.985086,38.985042,38.985066,38.9850638
1679666419,38.985051,38.985086,38.985045,38.985069,38.98506608
1679666420,38.985054,38.985087,38.985045,38.985074,38.98506835
1679666421,38.985056,38.985087,38.985045,38.985079,38.98507063
1679666422,38.985063,38.985087,38.985047,38.985084,38.98507291
1679666423,38.985072,38.985094,38.985052,38.985087,38.98507519
1679666424,38.985076,38.985097,38.985057,38.985093,38.98507747
1679666425,38.985081,38.9851,38.98506,38.985094,38.98507975
1679666426,38.985085,38.985105,38.985064,38.985097,38.98508203
1679666427,38.98509,38.985112,38.985068,38.985101,38.9850843
1679666428,38.985095,38.985114,38.985072,38.985106,38.98508658
1679666429,38.9851,38.985115,38.985077,38.98511,38.98508886
1679666430,38.985106,38.98512,38.985082,38.985112,38.98509114
1679666431,38.985106,38.985124,38.985085,38.985114,38.98509342
1679666432,38.985106,38.985122,38.98509,38.985116,38.9850957
1679666433,38.985108,38.985119,38.985092,38.985119,38.98509797
1679666435,38.985109,38.985117,38.985095,38.985123,38.98510253
1679666436,38.985111,38.985115,38.985098,38.985126,38.98510481
1679666437,38.985113,38.98512,38.985105,38.985129,38.98510709
1679666438,38.985115,38.985127,38.985109,38.985129,38.98510937
1679666439,38.985116,38.985133,38.985113,38.985131,38.98511165
1679666440,38.985118,38.985135,38.985119,38.985134,38.98511392
1679666441,38.985117,38.985142,38.985122,38.985136,38.9851162
1679666442,38.985117,38.985144,38.985123,38.985139,38.98511848
1679666443,38.985119,38.985147,38.985123,38.985141,38.98512076
1679666444,38.985118,38.985148,38.985123,38.985142,38.98512304
1679666445,38.985119,38.985158,38.985126,38.985145,38.98512532
1679666446,38.985124,38.98516,38.98513,38.985148,38.98512759
1679666447,38.98513,38.985168,38.985135,38.985152,38.98512987
1679666448,38.985138,38.98517,38.98514,38.985156,38.98513215
1679666449,38.985144,38.985171,38.985143,38.985157,38.98513443
1679666450,38.985151,38.985175,38.985145,38.985159,38.98513671
1679666452,38.98516,38.985181,38.985151,38.985164,38.98514127
1679666453,38.985174,38.98519,38.985158,38.985164,38.98514354
1679666454,38.98518,38.985195,38.98516,38.985164,38.98514582
1679666455,38.985185,38.98522,38.985163,38.985163,38.9851481
1679666456,38.985189,38.985222,38.985165,38.985163,38.98515038
1679666457,38.985188,38.985223,38.985165,38.985165,38.98515266
1679666458,38.985186,38.985227,38.985165,38.98517,38.98515494
1679666459,38.985184,38.985233,38.985166,38.985173,38.98515722
1679666460,38.985183,38.98524,38.98517,38.985174,38.98515949
1679666461,38.985189,38.985243,38.985174,38.985177,38.98516177
1679666462,38.98519,38.98525,38.98518,38.985177,38.98516405
1679666463,38.985191,38.985255,38.985181,38.985177,38.98516633
1679666464,38.98519,38.985255,38.985183,38.985179,38.98516861
1679666465,38.985187,38.98526,38.985186,38.98518,38.98517089
1679666466,38.985188,38.98526,38.985188,38.985183,38.98517316
1679666467,38.98519,38.98526,38.985188,38.985185,38.98517544
1679666468,38.985193,38.985263,38.985189,38.985186,38.98517772
1679666470,38.985196,38.985266,38.985194,38.98519,38.98518
1679666471,38.985199,38.985266,38.985196,38.985191,38.9851895
1679666472,38.9852,38.985264,38.985198,38.985192,38.985199
1679666473,38.985203,38.985261,38.985199,38.985191,38.9852085
1679666474,38.985206,38.985263,38.985203,38.985186,38.985218
1679666475,38.985205,38.985264,38.985203,38.985182,38.985218
1679666476,38.985205,38.985264,38.985199,38.985178,38.98521725
1679666477,38.985202,38.985261,38.985199,38.985174,38.9852165
1679666478,38.9852,38.985253,38.985196,38.985169,38.98521575
1679666479,38.985195,38.985248,38.985193,38.985162,38.985215
1679666480,38.985187,38.985241,38.985189,38.985151,38.98521425
1679666481,38.985181,38.985236,38.985186,38.985142,38.9852135
1679666482,38.985172,38.985231,38.985179,38.985136,38.98521275
1679666483,38.985165,38.985221,38.985172,38.985134,38.985212
1679666484,38.985159,38.985216,38.985164,38.985129,38.98521125
1679666485,38.985151,38.985209,38.985157,38.985124,38.9852105
1679666486,38.985145,38.985196,38.985154,38.98512,38.98520975
1679666488,38.985141,38.985174,38.985146,38.98512,38.98520825
1679666489,38.985135,38.985169,38.985142,38.98512,38.9852075
1679666490,38.985132,38.985167,38.985139,38.98512,38.98520675
1679666491,38.98513,38.985169,38.985135,38.985121,38.985206
1679666492,38.985132,38.985169,38.985137,38.985123,38.98520525
1679666493,38.985136,38.985164,38.985137,38.985126,38.9852045
1679666494,38.985138,38.985162,38.985141,38.98513,38.98520375
1679666495,38.98514,38.985159,38.985142,38.985131,38.985203
1679666496,38.985143,38.985155,38.985144,38.985133,38.98520225
1679666497,38.985145,38.98515,38.985145,38.985134,38.9852015
1679666498,38.985144,38.985155,38.985149,38.985138,38.98520075
1679666499,38.985142,38.985152,38.985149,38.98514,38.9852
1679666500,38.985143,38.98515,38.985149,38.985144,38.98519925
1679666501,38.985147,38.985152,38.985152,38.985146,38.9851985
1679666502,38.985149,38.985152,38.985152,38.985148,38.98519775
1679666503,38.985151,38.98515,38.98515,38.985151,38.985197
1679666504,38.985153,38.985147,38.985148,38.985153,38.98519625
1679666505,38.98516,38.985144,38.985152,38.985155,38.9851955
1679666507,38.98517,38.985148,38.985155,38.98516,38.985194
1679666508,38.985172,38.985155,38.985158,38.985164,38.98519325
1679666509,38.985174,38.985155,38.985164,38.985165,38.9851925
1679666510,38.985176,38.98516,38.985167,38.985168,38.98519175
1679666511,38.985179,38.985164,38.98517,38.985171,38.985191
1679666512,38.98518,38.985165,38.985523,38.985173,38.98519025
1679666513,38.985184,38.985168,38.985177,38.985174,38.9851895
1679666514,38.985187,38.985168,38.985178,38.985174,38.98518875
1679666515,38.985191,38.985177,38.98518,38.985174,38.985188
1679666516,38.985194,38.985181,38.985183,38.985174,38.98518725
1679666517,38.985198,38.985183,38.985183,38.985171,38.9851865
1679666518,38.985198,38.985187,38.985183,38.985162,38.98518575
1679666519,38.985196,38.985181,38.985178,38.985154,38.985185
